B00BFFDFJM,19,Lenovo ThinkPad Twist 12.5-Inch Convertible 2 in 1 Touchscreen Laptop (33476UU) Black,,,
B001BNDSU4,18,"Gateway P-6860FX Laptop w/ Core 2 Duo Processor, 4GB RAM, 320 GB HDD, 17"" Screen, NVIDIA 8800 GTS w/ 512mb RAM",,,
B003AOPV02,18,"HP G62-144DX Notebook PC with Intel CoreTM i3-330M processor - 15.6"" LED Display / 4GB DDR3 Memory / 500GB HD / SuperMulti 8X DVD±R/RW / Built-in HP webcam & microphone / 802.11b/g/n WLAN / Windows 7 Home Premium 64-bit",,,
B005IR0P3M,18,"Acer Aspire 7551-7422 17.3"" Quad Core 2.2GHz 4GB 500GB",,,
B009VPUSB6,18,"Acer 13.3"" Laptop 4GB 500GB + 20GB SSD | S3-391-6448",,,
B00CXFHB2U,18,HP ENVY 17-j020us Quad Edition Notebook PC,,,
B00EY50MRI,18,Acer Aspire S7-391-6812 13.3-Inch Touchscreen Ultrabook (White),,,
B00F0RBYTO,18,Lenovo G700 17.3-Inch Laptop (59385692),,,
B00F4MEJP6,18,Dell Inspiron 17 i17RV-8273BLK 17.3-Inch Laptop (Black),,,
B000RNG3LK,17,"HP Pavilion DV9420US 17-inch Laptop (AMD Turion 64 Processor TL64, 2 GB RAM, 240 GB Hard Drive, Vista Premium)",,,
B0030XTIMK,17,HP Pavilion DV4-2140US 14.1-Inch Laptop (Black),,,
B00342VJ74,17,ASUS K52F-A1 15.6-Inch Versatile Entertainment Laptop (Dark Brown),,,
B008FPIJSM,17,"Gateway 15.6"" Laptop 3GB 320GB | NE56R10u",,,
B009G9JI0O,17,HP Spectre 14-3210nr 14-Inch Ultrabook (Black/Silver),,,
B00AI8DANI,17,"ThinkPad W530 24384KU 15.6"" LED Notebook - Intel - Core i7 i7-3630QM 2.4GHz",,,
B00ANKN1C6,17,Dell Inspiron 14z i14z-2203sLV 14.0-Inch Ultrabook (Moon Silver),,,
B00B0KQPCG,17,Toshiba Satellite C855D-S5100 15.6-Inch Laptop (Satin Black),,,
B00BCHHZIU,17,ASUS X55A X55A-DS91 15.6-Inch Laptop (Black),,,
B00CTJ38HC,17,Samsung Series 5 NP550P7C-T01US 17.3-Inch Laptop (Titan Silver),,,
B00HIY9I7C,17,Lenovo IdeaPad Flex 10 10.1-Inch Touchscreen Laptop (59407061) Dark Brown,,,
B005JVNHTQ,16,"Samsung NP-QX411-W01US Laptop Computer - Intel Core i5-2410M 2.3GHz, NVIDIA GeForce GT 525M, 6GB DDR3, 750GB HDD, DVDRW, 14"" Display, Windows 7 Home Premium 64-bit, HDMI, WebCam",,,
B007Y27PGO,16,MSI Computer Corp. Notebook GT70 0NC-008US;9S7-176212-008 17.3-Inch Laptop,,,
B00BLOBRO2,16,HP 2000-2c29WM 15.6-Inch Laptop PC (Black Licorice) / 4GB DDR3 RAM Memory / 500GB Hard Drive / Webcam / HDMI / Double-layer DVD±RW/CD-RW / Windows 8 / 1.7GHz AMD E2-1800 Processor,,,
B00CLZWL2M,16,"Acer Aspire E1-531-4665, NX.M12AA.032 15.6-Inch Laptop Windows 7 Home Premium 64-Bit, Intel Penttium Core, 4GB Memory 500GB HDD",,,
B00DG65R7Q,16,ASUS VivoBook V400CA-DB31T 14-Inch Touchscreen Ultrabook (Black Aluminum),,,
B00EY50IKE,16,Acer Aspire V3-772G-9656 17.3-Inch Laptop (Sophisticated Black),,,
B00HEYVANG,16,Lenovo B590 Windows 7 i3 15.6-Inch Laptop (Black) 59410451,,,
B00HRLSSF4,16,Dell Inspiron 15.6-Inch Laptop (i15RV-1909BLK),,,
B0000D8DLH,15,"Apple PowerBook Laptop 17"" M9110LL/A (1.33-GHz PowerPC G4, 512 MB RAM, 80 GB Hard Drive, DVD-R/CD-RW Drive)",,,
B0007QU6RY,15,Apple PowerBook G4 - PPC G4 1.67 GHz - RAM 512 MB - HDD 80 GB - DVD?RW - Mobility Radeon 9700 - Gigabit Ethernet - WLAN ," 802.11b/g, Bluetooth - MacOS",,
B000V55NN8,15,HP COMPAQ 6910P BUSINESS NOTEBOOK T7500/C2D-2.20C 1024MB/1-DIMM 80GB/7200RPM DVD,,,
B0027P9BUQ,15,Sony VAIO VGN-CS320J/P 14.1-Inch Laptop - Pink,,,
B0027P9BVK,15,Sony VAIO VGN-CS320J/Q 14.1-Inch Laptop - Black,,,
B004HTK2VW,15,HP Pavilion dv7-4285dx Entertainment Laptop - Intel Core i5-460M Processor/ 6GB DDR3 Memory/ 640GB Hard Drive,,,
B004UR9TCY,15,"Thinkpad X220  12.5"" 320GB 4G",,,
B006KYY0PQ,15,Samsung Series 7 NP700Z3A-S06US 14-Inch Laptop (Silver),,,
B006M9ZX7S,15,Lenovo IdeaPad U400 09932JU 14-Inch Laptop (Graphite Grey),,,
B0071EE1K8,15,"Lenovo IdeaPad V570 Core i5-2430M 2.4GHz 6GB 750GB DVD±RW 15.6"" LED Notebook Windows 7 Home Premium w/Webcam, 4G WiMAX & 6-Cell Battery",,,
B0082PT8OY,15,Lenovo IdeaPad U310 43752CU 13.3-Inch Ultrabook (Graphite Gray),,,
B00ANG3ULW,15,Alienware M17x R4 AM17xR4-8424BK 17.3-Inch Laptop (Stealth Black with Soft Touch Finish),,,
B00BJQ86H8,15,"Gateway 15.6"" Laptop 6GB 750GB | NV52L23u",,,
B00CFGVEC0,15,Sony VAIO Fit Series SVF15213CXW 15.5-Inch Core i3 Touch Laptop,,,
B00CFGVGNM,15,Sony VAIO Fit Series SVF14218CXW 14-Inch Core i7 Touch Laptop,,,
B00CFGVJIE,15,Sony VAIO Fit Series SVF14215CXP 14-Inch Core i5 Touch Laptop,,,
B00CWX68L8,15,"HP Pavilion Sleekbook 14-b124us 14"" Touch Screen Laptop - 3rd Generation i3-3227U - 6GB Memory - 500GB Hard Drive - Windows 8",,,
B00E4V31HU,15,"Toshiba Satellite C855D-S5950 16-inch Laptop (1.3 GHz AMD E-Series Processor E-300, 4GB Ram, 500GB Hard drive, Windows 8) Satin Black Trax",,,
B00EHVNF3M,15,"Samsung ATIV Book 4 NP470R5E-K02UB 15.6-Inch Laptop (2.0 GHz Intel Core i7-3537U Processor, 8GB Memory, 750GB Hard Drive, Windows 8) Mineral Ash Black",,,
B001UHOX1Y,14,HP Pavilion DV2-1030US 12.1-Inch Laptop,,,
B0056EY8NA,14,Samsung Series 9 NP900X1B-A01 11.6-Inch Laptop,,,
B006LX2K3K,14,Dell Inspiron i14RN-1593BK 14-Inch Laptop (Diamond Black),,,
B0086OE5SA,14,"Apple Macbook 13"" (MB062LL/A) 2.16ghz 3gb Ram 500gb Hd Snow Leopard 10.6.8 Wireless",,,
B00F3ZO3XC,14,Dell Inspiron 15 i15RVT-13287BLK 15.6-Inch Touchscreen Laptop (Black),,,
B00FS4UNG4,14,Acer Aspire V5-552P-X617 15.6-Inch Touchscreen Laptop (Cool Steel),,,
B00FYW8DUS,14,HP ENVY TouchSmart 15t-j100 Quad Edition Notebook PC with Premium Customizable Options," (1.5TB (1,536GB) HD + 12GB RAM)",,
B00HG6W4UK,14,Sony VAIO SVF15324CXW 15.5-Inch Touchscreen i5 Laptop,,,
B00I3DOZEI,14,Acer P2020M NX.MGAAA.004;E1-731-4699 17.3-Inch Laptop,,,
B001R95IDM,13,Dell Inspiron 15 I15-156B 15.6-Inch Notebook PC - Pacific Blue,,,
B0030T17GE,13,Dell Inspiron i1564-8634OBK 1564 15.6-Inch Laptop (Obsidian Black),,,
B006LX2MPG,13,Dell Inspiron i17RN-2929BK 17-Inch Laptop (Diamond Black),,,
B00DZYDXP2,13,"HP Pavilion TouchSmart Sleekbook 14-f027cl 14"" Laptop (1.7 GHz AMD A8-5545M Processor, 6 GB RAM, 640 GB HDD, Windows 8 64-bit) Black",,,
B00GUX23Z6,13,"Gateway NV570P10u i5-3337U, 4GB, 500GB 15.6 inch LED Touchscreen Laptop",,,
B00H7O3ULI,13,HP Pavilion 17-e140us 17.3-Inch Laptop,,,
B00HO5JF7S,13,ASUS VivoBook V451LA-DS51T 14-Inch Touchscreen Laptop (Silver Aluminum),,,
B000ULPE1O,12,Toshiba Satellite Notebook Computer A135-S4527,,,
B009AEPHH8,12,Lenovo S405 14.0-Inch Laptop,,,
B00A8OTCWU,12,"Gateway NE71B06u 17.3"" Fusion Dual-Core E1-1200 1.4GHz 4GB 500GB DVD±RW Win 8 Notebook",,,
B00ANKN2DO,12,Alienware M14x R2 AM14XR2-6111BK 14.0-Inch Laptop (Stealth Black with Soft Touch Finish),,,
B00COZRNX6,12,"ASUS 1015E-DS02 10.1-Inch Laptop (Black), Ubuntu OS",,,
B00CRGJIFS,12,Dell Inspiron 15R i15RM-5098sLV 15.6-Inch Laptop (Moon Silver),,,
B00CRXZSV4,12,Lenovo IdeaPad Y510p 15.6-Inch Laptop (Metal - Dusk Black),,,
B00D4B2V90,12,"ThinkPad Edge 62775AU 14"" LED Notebook - Intel Core i5 i5-3230M 2.60 GHz - Matte Black",,,
B00EY50IV8,12,Gateway NV570P04u 15.6-Inch Touchscreen Laptop (Metallic Gray),,,
B00FE663ZQ,12,HP Envy 15-j075nr 15.6-Inch Laptop,,,
B00FK0BRUC,12,Lenovo ThinkPad Yoga 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (20CD0032US) Black,,,
B00FOBYP7E,12,"HP Pavilion 15-N028US 15"" Laptop AMD Quad Core A6-5200",,,
B00FXOU24C,12,HP Pavilion 13-P120NR 13.3-Inch Detachable 2 in 1 Touchscreen Laptop,,,
B00H1K320W,12,"HP 2000-2d24dx 15.6"" Laptop PC - Intel Pentium 2030M / 4GB Memory / 750GB HD / DVD±RW/CD-RW / HD Webcam / Windows 8",,,
B00H2VZJ38,12,"HP Pavilion TouchSmart 15-n071nr Laptop Computer With 15.6"" Touch-Screen Display & AMD A10 Quad-Core Accelerated Processor..8GB RAM..1TB..Hard Drive..DVD Burner..Webcam..AMD Radeon HD 8610G graphics with up to 4195MB total available memory",,,
B00HQ96JU8,12,Lenovo X1 Carbon Touch - 20A70037US 14.0-Inch Laptop (Black),,,
B001AJ5PO6,11,"Toshiba A215-S5837 Satellite 15.4"" Widescreen Laptop, AMD Athlon",,,
B001GCUW18,11,"Compaq Presario CQ50-210US 15.4-Inch Laptop (2.0 GHz AMD Athlon X2 QL-62 Dual-Core Processor, 2 GB RAM, 160 GB Hard Drive, DVD Drive, Vista Premium)",,,
B003BRXT9I,11,"lenovo G555 087325U NoteBook AMD Athlon II Dual-Core M320(2.1GHz) 15.6"" 3GB Memory DDR2 800 160GB HDD 5400rpm DVD±R/RW ATI Radeon HD 4200",,,
B0044XU34W,11,Dell Inspiron i15R-2646MRB 15.6-Inch Laptop (Mars Black),,,
B008ASQ2EC,11,"Toshiba 15.6"" Satellite Laptop 4GB 320GB | C655-S5512",,,
B009ZZ61Z4,11,"Lenovo IdeaPad Z580 15.6-Inch Laptop (Grey Metal) - Windows 8 - 500 GB Hard Drive - 6 GB DDR3 SDRAM - 2.5 GHz 3rd Gen Intel Core i5-3210M Processor (3.1 GHz Max, 3 MB Cache)",,,
B00ARDLWGQ,11,Dell XPS 13 XPS13R2-1150sLV 13.3-Inch Ultrabook (Silver Anodized Aluminum),,,
B00ARDLYL4,11,Alienware M14x R2 AM14XR2-7223BK 14.0-Inch Laptop (Stealth Black with Soft Touch Finish),,,
B00D3YV5L8,11,Sony VAIO Pro SVP1321ACXB 13-Inch Core i5 Touchscreen Ultrabook (Carbon Black),,,
B00FAUGGPS,11,ASUS X102BA 10.1 inch touchscreen laptop (Pink),,,
B00HC3498M,11,Acer E1-472G-6648 14-Inch Laptop (Misty Silver),,,
B0000DCYCR,10,"Apple PowerBook Laptop 12.1"" M9007LL/A (1.0-GHz PowerPC G4, 256 MB RAM, 40 GB Hard Drive, DVD/CD-RW Combo Drive)",,,
B000A36J7A,10,Gateway M305crv Pentium 4 or Celeron Black Laptop,,,
B000BNP2KE,10,"Apple MacBook Pro MA092LL/A 17"" Laptop (2.16 GHz Intel Core Duo, 1 GB RAM, 120 GB Hard Drive, SuperDrive)",,,
B000PQFUNG,10,"Apple iBook 12.1"" G4 (1.33 GHz, 512 MB RAM, 40 GB Hard Drive, Combo Drive, OS 10.4.11)",,,
B000TUGSC0,10,Lenovo ThinkPad T61p 6460 Notebook,,,
B000YSY4RI,10,"HP Pavilion DV9334US 17"" NOTEBOOK LAPTOP PC (Intel Core 2 Duo T5300 1.73GHz/2MB L2 Cache, 2GB RAM, 160GB HDD/WIRELESS/CAMERA/ ATSC-NTSC TV TUNER w/Remote and Receiver/ 512MB NVIDIA GeForce Go 7600/Vista Home Premium)",,,
B001ATK8A2,10,Dell XPS M1330 Laptop - (Crimson Red),,,
B001HBP1QE,10,"Toshiba Satellite M305D-S4830 (AMD Turion X2 Ultra ZM-80 Dual-Core processor 2.1 GHz speed processor, 4 GB DDR2 SDRAM, 250 GB hard drive, 14.1"" LCD+Web Cam, DVD±RW DL Labelflash, ATI Radeon 3100)",,,
B0028FIQLK,10,"Asus G50Vt-X5-RF Notebook PC - Intel Core 2 Duo P7450 2.13GHz, 4GB DDR2, 320GB HDD, DVDRW, 15.6"", Vista Ultimate SP2",,,
B0029ZA4ZK,10,HP Pavilion DV6-1280US 16-Inch Entertainment Laptop,,,
B002DQLCWO,10,Dell Latitude D610 Laptop + Windows XP (Microsoft Authorized Refurb; New COA and disc included!),,,
B002P3EATW,10,"Dell Inspiron E1505 15.4-Inch Laptop (2.0 GHz T7200 Intel Core 2 Duo Processor, 2GB RAM, 80GB Hard Drive, ATI Mobility Radeon X1400 Video Card,8X DVD+/-RW Drive, 802.11b/g WiFi, Windows XP Media Center)",,,
B002YBUN7S,10,"HP Pavilion dv4-1551dx Notebook PC - 14.1"" Display / Intel Core 2 Duo T6600 2.2GHz / 4GB DDR3 / 320GB HD / DVD±RW/CD-RW / Webcam & Microphone / Windows 7 Home Premium Edition",,,
B0030T17I2,10,Alienware M17x-2857DSB 17-Inch Laptop (Black),,,
B003KN3K42,10,HP G42-240US 14.Inch Laptop,,,
B003V25QFI,10,"Toshiba Satellite C655-S5049 15.6"" Laptop (Intel Celeron Processor 900, 2 GB RAM, 250 GB Hard Drive, Windows 7 Home Premium) Black",,,
B00439BDSW,10,Sony VAIO VPC-F133FX/B 16.4-Inch Laptop (Black),,,
B0044XU36U,10,Alienware m17x10-1847DSB 17?Inch Gaming Laptop (Space Black),,,
B00487UR3Q,10,"Apple 13.3"" MacBook Air 2.13GHz, 4GB RAM, 256GB Flash Storage, NVIDIA GeForce 320M (Z0JH-2.13-4GB)",,,
B0049D1MAQ,10,"Acer 15.6"" Intel Pentium Dual-Core T4500 2.3Ghz 250GB Laptop | AS5734z-4836",,,
B004BFROA4,10,"Dell Studio 15.6"" 6GB 640GB Laptop Black | S1558-10459",,,
B004G8QOLG,10,Toshiba Satellite L635-S3100 13.3-Inch LED Laptop (Grey),,,
B004RCUIQI,10,"HP EliteBook 8460p XU057UT 14.0"" LED Notebook - Core i5 i5-2410M 2.30GHz",,,
B004UBP5XW,10,"Thinkpad T420S 14"" 320GB 4GB",,,
B004WKY62C,10,Dell Latitude D505 Business Intel Celeron M/1.40GHz/40GB/512MB/CDRW/DVD/Wifi,,,
B004XZMBEG,10,Dell Inspiron i17R-6121DBK 17.3-Inch Laptop (Diamond Black),,,
B0051OLNHE,10,HP ENVY 14-2050SE 14.5-Inch Beats Edition Notebook (Black),,,
B0052F35I2,10,"Dell XPS 17 Laptop, i7-2630QM, 8GB DDR3 Memory, 17.3in FHD WLED AG (1920x1080) Screen, NVIDIA GeForce GT 555M 3GB graphics with Optimus, 1TB 7200 RPM Hard Drive, Tray Load Blu-ray Disc BD-Combo, Windows 7 Home Premium, 1 Year Limited Warranty",,,
B0054QJ36W,10,Toshiba Satellite P755-S5260 15.6-Inch LED Laptop (Black),,,
B0054Y5X36,10,"Alienware M17X 17.3"" Black Laptop",,,
B0056URL2Y,10,"Toshiba - Satellite C655-S5212 Laptop / Intel Core i3 Processor / 15.6"" HD Display / 3GB DDR3 Memory / 320GB Hard Drive / Multiformat DVD±RW/CD-RW drive with double-layer support / Built-in webcam and microphone / Microsoft Windows 7 Home Premium 64-bit- Black",,,
B0059097ZU,10,Sony VAIO VPC-Z212GX/B 13.1-Inch Laptop (Black),,,
B005FDEG7U,10,"Toshiba Satellite C655D-S5202 15.6"" 2GB 250GB Laptop",,,
B005HAU00S,10,"Asus® U56E-RBL7 Laptop Computer With 15.6"" LED-Backlit Screen & 2nd Gen Intel® CoreTM i5-2410M Processor With Turbo Boost 2.0/ 8GB memory/ 750GB hard drive",,,
B005LLYKEK,10,HP Pavilion dv6-6130us Entertainment Notebook PC - Gray,,,
B005OKPSTE,10,Samsung Series 3 NP305V5A-A04US 15.6-Inch Laptop,,,
B005UF6G80,10,ASUS Zenbook UX21E-DH52 11.6-Inch Ultrabook (OLD VERSION),,,
B006LX2IWS,10,"Dell Inspiron i14Z-1424BK 14-Inch Laptop (Intel Core i3-2350M 2.3GHz, 4GB DDR3, 500GB 5400 RPM, Windows 7 Home Premium 64-Bit)",,,
B006YIDBS0,10,"Asus - X54L - 15.6"" Laptop - 2nd Intel i3-2330M 2.2GHz Processure - 4GB Memory - 500GB Hard Drive - Webcam - WiFi - Black",,,
B007CL3AZC,10,Lenovo Y480 20934FU 14-Inch Laptop (Dawn Grey),,,
B007DXEOEU,10,Compaq CQ57-439WM 16-Inch Presario Laptop PC (AMD Dual-Core E-300 Accelerated Processor and Windows 7 Home Premium),,,
B007VWX8ZY,10,Gateway NE56R12u 15.6-Inch Laptop (Black),,,
B0082PTB0U,10,Lenovo IdeaPad U410 43762CU 14-Inch Ultrabook (Graphite Gray),,,
B0085N1D8M,10,Toshiba Satellite L875D-S7232 17.3-Inch Laptop (Mercury Silver),,,
B0085RUZE6,10,HP Pavilion g6-2010nr 15.6-Inch Laptop (Black),,,
B0089PIPBY,10,Sony VAIO Fit Series SVF1421ACXB 14-Inch Pentium Laptop,,,
B008BOZAJS,10,"U47VCDS51 14.1"" Core i5 2.5GHz 8GB DDR3 SDRAM 750GB HDD DVDR 64-bit Windows 7 Home Premium Laptop",,,
B008OJAOAA,10,Lenovo ThinkPad X230 12.5-Inch Convertible 2 in 1 Touchscreen Laptop (3435-2TU),,,
B008RH54GI,10,"Lenovo IdeaPad Z580 215128U Laptop with 15.6"" HD LED-Backlit Screen & Intel Core i5-3210M Processor & 8GB RAM & 750GB Hard Drive (Grey)",,,
B008UABBA0,10,"Toshiba Satellite 17.3"" Laptop, Intel i5, 2.5GHz, 6GB, 750GB, Double-layer DVD±RW/CD-RW, SRS Premium Sound 3D, Champagne Silver, Windows 7 Home Premium 64-bit",,,
B008VRVUFS,10,Lenovo 43302AU 15.6-Inch Laptop,,,
B00960AXQQ,10,"ASUS K55A Core i5-3210M 2.5GHz 4GB 500GB DVD±RW 15.6"" Win 7 Notebook",,,
B009AEVLJ6,10,"S405CA-RH51 14.1"" Notebook - Black",,,
B009AF6DHU,10,"ASUS R503U-RH21 Laptop Computer,4GB Memory, 500GB Hard Drive, 15.6"", Windows 8",,,
B009AU2ICY,10,HP Pavilion 14-b010us 14-Inch Laptop Sleekbook (Black),,,
B009CQNPWS,10,Acer Aspire V5-571P-6473 15.6-Inch Touch Screen Laptop (Silky Silver),,,
B009DXVUTU,10,Sony VAIO T Series SVT14115CXS 14-Inch Ultrabook (Silver),,,
B009HPGJ5E,10,Sony VAIO E14 Series SVE14122CXW 14-Inch Laptop (White),,,
B009QG86EQ,10,"Sony VAIO Duo 11.6"" Touch Screen Ultrabook Tablet Computer, Intel Dual Core i7-3517U 1.90GHz, 8GB DDR3 RAM, 256GB SSD, Windows 8 Professional 64-bit",,,
B009RSFJD4,10,"HP Envy dv6-7215nr 15.6"" Notebook (2.4GHz Intel Core i7-3630QM Processor, 750GB HDD, GeForce GT 630M Graphics, Blu-ray player, Windows 8) Midnight Black",,,
B009XD26JS,10,"HP Envy Touchsmart Ultrabook - 14-inch Quad HD LED Display, Intel Core i5-4200U Processor, 8GB Memory, 500GB HDD, Beats Audio, Windows 8, Silver",,,
B009ZJ5ZC0,10,"Dell Inspiron 3520 16-Inch Laptop (2nd Gen Intel Core Processor, 500GB Hard Drive, Windows 8 64-bit)",,,
B00AII9TO2,10,"Lenovo IdeaPad Z580 20135 15.6"" HD LED Laptop, 3rd Gen. i5-3210M 2.5Ghz Processor, 8GB RAM, 750GB HDD, Windows 8 Color; Grey",,,
B00AM7MNGK,10,Dell Inspiron 15 i15RM-4146SLV 15.6-Inch Laptop (Moon Silver),,,
B00AM7MOS2,10,"Dell Inspiron 17 i17RM-2742sLV 17.3-Inch Laptop - 3rd generation Intel Core i7-3537U 2.0GHz, 8GB DDR3, 1TB HDD, DVDRW, 2GB AMD Radeon HD 8730M, Windows 8 64-bit(Moon Silver)",,,
B00ANG3T1S,10,Dell XPS 14 XPS14-1909sLV 14-Inch Ultrabook (Silver Anodized Aluminum) 2013 Model,,,
B00ANG3UMQ,10,Dell XPS 15 XPS15-1132sLV 15.6-Inch Laptop (Matte Stealth Black),,,
B00AVYPKF0,10,Acer Aspire S3-391-6423 13.3-Inch Ultrabook (Champagne),,,
B00AW4OETM,10,Sony VAIO T Series SVT14124CXS 14-Inch Touchscreen Ultrabook (Silver),,,
B00AXVLRD0,10,Lenovo IdeaPad U510 15.6-Inch Ultrabook (Graphite Gray),,,
B00B3PLPEQ,10,Toshiba Satellite C855D-S5320 15.6-Inch Laptop (Satin Black Trax),,,
B00B5W2924,10,"Samsung NP365E5C-S05US 16-Inch Laptop (AMD Dual-Core A6-4400M Processor, 4GB Memory, 500GB Hard Drive, Windows 8 64-bit) Black",,,
B00BM1PX08,10,Toshiba KIRAbook 13 i5 Touchscreen Laptop,,,
B00CFGV7MW,10,Sony VAIO Fit Series SVF15215CXP 15.5-Inch Core i5 Touch Laptop,,,
B00CMXDI5W,10,Samsung ATIV Book 2 NP270E5E-K03US 15.6-Inch Laptop (Ash Black),,,
B00COQXXPC,10,ASUS Ultrabook S400CA-DB51T 14-Inch Touchscreen Laptop,,,
B00CQUGAPG,10,Dell Inspiron i14RM-7500sLV 14-Inch Touch Screen Laptop (Moon Silver),,,
B00CRGJFT2,10,Dell Inspiron 17R i17RM-8355sLV 17.3-Inch Laptop (Moon Silver),,,
B00CRXZSXM,10,"Lenovo IdeaPad S500 16-Inch Touchscreen Laptop Intel i3 3227U 1.9GHz Processor, 4GB Ram, 500GB Hard Drive, Windows 8 (Black)",,,
B00CRXZUCG,10,Lenovo G500s 15.6-Inch Touchscreen Laptop (Black),,,
B00CTLFNSM,10,Samsung ATIV Book 2 NP275E5E-K01US 15.6-Inch Laptop (Mineral Ash Black),,,
B00CU9GM2Y,10,MSI Computer Corp. MSI GT70 2OC-017US;9S7-176312-017 17.3-Inch Laptop,,,
B00CVXJ6XG,10,Asus X501A-SPD0503W Intel Pentium 2.4GHZ 15.6-Inch Laptop - 4GB Memory - 500GB Hard Drive - White,,,
B00CWIT34C,10,ASUS X550CA-DB91 15.6-Inch Laptop,,,
B00CZ3CMXS,10,MSI G Series GE40 2OC-009US 14-Inch Laptop (Black/Red),,,
B00D3F7GYM,10,Toshiba Satellite C55-A5246NR 15.6-Inch Laptop (Satin Black in Trax Horizon),,,
B00D74HCMA,10,Lenovo IdeaPad Y410P Laptop - 59369916 - Dusk Black,,,
B00D74HLVM,10,Lenovo IdeaPad Y510p Laptop Computer - 59370005 - Dusk Black - 4th Generation Intel Core i7-4700MQ / 8GB RAM / Full HD 1080p 1920 x 1080 / 1TB HDD + 24GB SSD / NVidia GT750M 2GB / Bluetooth / Cam,,,
B00D8BQIK4,10,ASUS A550CA-EB51 15.6-Inch Laptop (Dark Gray),,,
B00D9KP6VQ,10,Dell Inspiron 15 (3521) i15RV-1382BLK 15.6-Inch Laptop (Black Matte with Textured Finish),,,
B00DVFMDUQ,10,Samsung ATIV Book 9 Lite NP915S3G-K01US 13.3-Inch Laptop (Mineral Ash Black),,,
B00EKVX49Y,10,HP Envy TouchSmart 15-j080us 15.6-Inch Touchscreen Laptop,,,
B00F0RDX3O,10,ASUS V551LA-DH51T 15.6-Inch Touchscreen Laptop (Silver Aluminum),,,
B00F0RDY2O,10,ASUS X200CA-DH21T 11.6-Inch Touchscreen Laptop (Black),,,
B00F4MEI4S,10,Dell Inspiron 15R i15RM-5125sLV 15.6-Inch Laptop (Moon Silver),,,
B00F9VPDIY,10,Acer Aspire E1-771-6603 17.3-Inch Laptop (Steel Gray),,,
B00FLZ4HNU,10,HP Pavilion 13-P110NR 13.3-Inch Detachable 2 in 1 Touchscreen Laptop,,,
B00FXKIJ50,10,Acer Aspire E1-572P-6857 15.6-Inch Touchscreen Laptop (Clarinet Black),,,
B00FZ2UOWM,10,HP ENVY TouchSmart 17t-j100 Quad Edition Notebook PC with Premium Customizable Options, (1TB (1024GB) HD + 16GB RAM),,
B00FZ2UOYA,10,HP ENVY TouchSmart 17t-j100 Quad Edition Notebook Laptop PC with Premium Customizable Options, (1TB (1024GB) HD + 8GB RAM),,
B00GJ3Z9SA,10,Acer Aspire V5-531-2489 NX.M1GAA.005 15.6-Inch Laptop,,,
B00GYM8WYO,10,"HP Pavilion 17-e019dx 17-Inch Laptop (2.4GHz Intel i3-4000M Processor, 4 GB RAM, 750GB Hard Drive, Windows 8)",,,
B00H0MRWAC,10,"Toshiba Satellite S50-ABT3N22 15.6"" Quad Edition Windows 7 PRO Laptop PC (S55 with Intel Core i7-4700MQ, Blu-Ray Burner, 2GB NVIDIA, Win 8.1 Professional Option, 4GB RAM)",,,
B00H7O3O1O,10,HP Pavilion 11-h110nr 11.6-Inch Detachable 2 in 1 Touchscreen Laptop with Beats Audio,,,
B00HC067MQ,10,HP 15-d020nr 15.6-Inch Touchsmart Laptop,,,
B00HC07JBO,10,HP Envy  17-j160nr 17.3-Inch TouchSmart Laptop with Beats Audio and Leap Motion,,,
B00HED0182,10,Sony VAIO SVF15328CXW 15.5-Inch Touchscreen i7 Laptop,,,
B00HEEB5Y0,10,Acer E1-510-4487 15.6-Inch Laptop (Clarinet Black),,,
B00HF2LXQ6,10,Sony VAIO SVF14322CXB 14-Inch i3 Laptop,,,
B00HF2LY9M,10,Sony VAIO SVF14322CXW 14-Inch i3 Laptop,,,
B00HIY8T4A,10,Lenovo ThinkPad Yoga 12.5-Inch Convertible 2 in 1 Touchscreen Ultrabook (20CD00B4US) Grey,,,
B00HIY96WO,10,Lenovo IdeaPad Y510p 15.6-Inch Laptop (59406634) Dusk Black,,,
B00HIYA6LO,10,Lenovo IdeaPad G710 17.3-Inch Laptop (59407729) Black,,,
B00HO5JE3I,10,ASUS VivoBook V551LA-DS71T 15.6-Inch Touchscreen Laptop (Silver Aluminum),,,
B00HRLSQTC,10,Dell Inspiron 15.6-Inch Laptop (i15RM-7565sLV),,,
B00HRO32J8,10,Dell Inspiron 14.1-Inch Touchscreen Ultrabook (i14RMT-7501sLV),,,
B000JSNXWA,9,"Toshiba Satellite M115-S3094 14.1"" Widescreen Laptop (Intel Core Duo Processor T2050, 512 MB RAM, 80 GB Hard Drive, DVD SuperMulti Drive)",,,
B000W49DJS,9,"HP Pavilion DV9500T 17"" Notebook PC (Intel Core 2 Duo Processor T7700, 4 GB RAM, 250GB Hard Drive, Lightscribe SuperMulti DVD Drive, 1023MB NVIDIA GeForce Go 8600M, Vista Premium)",,,
B001D3D2M6,9,HP Pavilion dv5-1000us Entertainment Notebook PC,,,
B001MS6NQ4,9,Sony VAIO VGN-CS230J/Q 14.1-Inch Laptop - Black,,,
